age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
22,0,5,9,12,4,5,3,0,0,0,0,6,0,0
9,0,3,11,8,2,4,5,0,0,0,0,12,0,0
20,4,7,12,13,4,5,3,0,0,0,0,12,0,0
15,0,1,11,8,0,3,0,0,0,0,0,15,0,0
18,0,6,15,9,4,4,3,0,0,0,0,0,0,0
1,0,4,11,8,2,2,1,0,0,0,0,12,36,0
3,0,1,11,8,2,8,1,0,0,0,0,12,0,0
10,0,2,11,8,1,8,5,0,0,0,0,12,0,0
27,0,2,12,13,2,4,1,0,0,0,0,12,0,0
20,0,2,11,8,0,8,0,0,0,0,0,1,0,0
9,1,4,11,8,0,9,0,0,0,0,0,12,0,0
1,0,2,15,9,2,3,1,0,0,0,0,6,0,0
3,0,5,11,8,2,8,1,0,0,0,0,12,0,0
1,0,4,11,8,2,8,1,0,0,0,0,13,0,0
3,5,1,14,14,2,5,3,0,0,0,0,25,0,0
1,0,6,15,9,2,2,1,0,0,0,0,2,0,0
3,8,1,15,9,2,14,3,0,0,0,0,6,0,0
1,0,3,15,9,2,8,4,0,0,0,0,6,0,0
6,4,4,9,12,0,8,0,0,0,0,0,12,0,0
3,0,3,15,9,3,8,5,0,0,0,0,12,0,0
12,0,6,8,10,0,5,0,0,0,4,0,19,0,1
15,0,3,12,13,0,4,0,0,0,0,0,15,0,0
7,0,3,1,6,1,10,5,0,0,0,0,12,0,0
7,0,3,11,8,2,11,5,4,0,0,0,8,41,0
12,0,3,8,10,2,4,5,0,0,0,0,10,29,0
5,1,3,12,13,3,0,3,0,0,0,0,7,0,0
12,0,9,15,9,3,4,5,4,0,0,0,19,0,0
3,0,3,15,9,2,8,3,0,0,0,0,12,0,0
18,0,4,11,8,4,8,3,0,0,0,0,12,0,1
3,0,4,11,8,2,4,1,0,0,0,0,15,0,0
7,0,1,15,9,2,8,5,1,0,0,0,12,0,0
1,0,2,15,9,2,11,1,0,0,0,0,6,0,0
13,5,2,11,8,0,8,0,0,0,1,0,12,0,0
16,0,5,11,8,1,8,3,0,0,0,0,12,0,0
8,0,3,6,4,1,2,5,0,0,0,0,12,0,0
4,0,5,11,8,1,2,5,4,0,0,0,12,0,0
1,0,5,15,9,2,3,1,0,0,0,10,2,0,0
2,0,3,11,8,2,3,3,0,0,0,0,9,0,0
8,0,1,15,9,0,3,0,0,0,0,0,12,0,0
10,0,3,11,8,0,6,0,0,0,0,0,15,0,1
16,0,3,11,8,4,8,5,0,0,0,0,7,0,0
4,0,0,12,13,2,0,3,0,0,0,0,12,0,0
15,0,7,11,8,1,3,5,0,0,0,0,12,0,1
6,5,19,15,9,1,2,5,4,0,0,0,12,0,0
6,4,5,11,8,1,8,1,0,0,0,7,12,0,0
5,0,0,11,8,1,2,5,0,0,0,0,10,0,0
2,4,2,15,9,2,4,1,0,0,0,0,7,0,0
4,0,8,9,12,2,5,3,0,0,0,0,14,0,0
10,0,5,15,9,2,4,3,0,0,2,0,13,0,0
15,0,3,15,9,4,2,3,4,0,0,0,12,0,0
4,0,3,11,8,2,2,3,0,0,0,0,12,0,0
3,3,4,11,8,2,8,3,4,0,0,0,12,0,0
2,8,3,15,9,2,14,1,0,0,0,0,9,0,0
11,0,3,11,8,0,0,0,0,0,0,0,12,0,0
4,0,3,9,12,2,0,1,0,0,0,0,8,0,0
3,0,0,9,12,2,2,3,0,0,0,0,10,0,0
7,0,1,9,12,0,2,0,0,0,0,0,10,0,0
2,0,3,9,12,2,8,1,0,0,0,0,12,0,0
9,8,1,15,9,0,14,0,0,0,0,0,6,0,0
1,5,3,15,9,2,2,1,0,0,0,0,4,0,0
7,0,2,11,8,2,8,3,1,0,0,0,10,37,0
4,0,5,11,8,3,7,1,0,0,0,0,12,0,0
6,0,0,8,10,1,8,5,0,0,0,0,12,0,0
3,4,4,15,9,0,8,0,0,0,0,0,12,0,0
8,0,5,11,8,2,2,5,0,0,0,0,12,0,0
4,0,0,9,12,2,5,3,0,0,1,0,11,0,0
8,0,4,15,9,1,3,5,4,0,0,0,12,0,0
12,1,4,11,8,1,7,5,4,0,0,0,12,0,0
0,0,2,4,2,2,3,1,0,0,0,0,6,0,0
10,3,2,11,8,0,8,0,4,0,0,11,12,0,1
4,1,2,5,3,2,2,4,0,0,0,0,31,20,0
3,1,3,15,9,2,5,3,0,0,0,0,0,20,0
12,0,3,8,10,3,5,1,0,0,0,0,11,0,0
10,0,2,11,8,1,4,3,0,0,0,0,12,0,0
6,4,1,9,12,0,5,0,0,0,0,0,10,0,1
2,4,5,9,12,2,5,1,4,0,0,0,10,0,0
18,1,3,15,9,2,3,3,0,0,0,0,6,0,0
9,8,3,15,9,1,14,3,0,0,0,0,5,0,0
0,0,3,2,7,2,3,1,0,0,0,0,1,0,0
5,8,4,1,6,2,14,1,4,0,0,0,12,0,0
3,0,3,7,11,0,5,0,0,0,0,0,12,0,1
1,0,3,15,9,2,2,1,0,0,0,0,12,0,0
9,3,7,12,13,1,4,5,0,0,0,0,12,0,1
22,0,6,15,9,4,5,3,0,0,0,0,2,0,0
13,0,5,5,3,4,7,3,2,0,0,0,12,0,0
0,0,6,1,6,2,8,4,1,0,0,0,6,0,0
22,1,3,9,12,4,5,3,0,0,0,0,6,0,0
12,0,6,7,11,1,3,3,0,0,0,0,12,0,0
2,0,1,15,9,2,8,1,1,0,0,0,12,0,0
9,0,3,11,8,2,7,1,0,0,0,0,12,38,0
6,0,0,8,10,5,8,5,0,0,0,6,12,0,0
19,0,3,11,8,2,4,3,0,0,0,0,10,0,0
2,0,2,9,12,2,5,1,0,0,0,0,12,0,0
10,0,3,8,10,0,4,0,0,0,0,0,12,0,1
4,4,5,9,12,2,5,3,0,0,0,0,10,0,0
16,0,1,15,9,1,8,5,0,0,0,0,13,0,0
7,0,3,11,8,0,4,0,0,0,0,0,12,0,1
5,0,0,11,8,3,9,5,0,0,0,0,4,0,0
7,0,3,9,12,2,4,3,0,0,0,0,15,0,1
12,0,3,7,11,1,4,5,0,0,0,0,12,2,0
10,0,1,11,8,1,4,3,0,0,0,0,14,0,0
5,1,6,9,12,0,4,0,0,0,0,12,12,0,1
7,5,0,15,9,2,8,1,0,0,0,0,11,0,0
7,0,4,7,11,1,4,5,4,0,0,0,15,18,0
0,8,1,11,8,2,14,1,0,0,0,0,4,0,0
9,0,2,15,9,2,8,3,0,0,0,0,12,0,0
5,0,4,11,8,1,3,3,0,0,0,0,10,0,0
9,0,0,9,12,1,8,3,0,0,0,0,12,0,0
17,0,9,11,8,1,3,3,0,0,1,0,9,0,0
0,0,4,1,6,2,2,1,0,0,0,0,4,0,0
7,4,3,11,8,0,2,0,0,0,0,0,10,0,0
9,4,5,9,12,2,5,5,4,0,0,0,12,0,0
12,0,0,9,12,2,8,3,0,0,0,0,12,0,1
3,0,2,9,12,2,8,1,4,0,0,0,12,0,0
2,0,10,11,8,2,8,1,0,0,0,0,11,0,0
3,0,4,8,10,2,8,3,0,0,0,0,12,0,0
4,1,2,15,9,0,2,0,0,0,0,0,15,0,0
10,0,2,15,9,4,2,5,4,0,0,0,12,0,0
9,0,6,15,9,1,0,5,4,0,0,0,12,0,0
1,0,3,15,9,2,5,1,0,0,0,0,3,0,0
3,0,2,11,8,2,4,3,0,0,0,0,12,0,0
12,0,5,15,9,1,4,3,0,0,0,0,12,0,0
3,0,3,15,9,2,8,3,0,0,0,0,7,0,0
12,0,3,1,6,1,2,3,4,0,0,0,12,0,0
11,8,3,4,2,3,14,1,0,0,0,0,17,20,0
13,4,6,15,9,1,2,3,0,0,0,0,12,0,0
12,0,6,15,9,1,4,3,0,0,0,0,12,5,0
5,0,8,6,4,0,9,0,0,0,0,0,13,0,0
12,0,2,11,8,1,5,5,4,0,0,0,12,0,0
3,0,1,8,10,2,3,5,0,0,0,0,17,0,0
16,0,3,15,9,2,8,1,0,0,0,0,10,0,0
4,0,4,15,9,0,8,0,0,0,0,0,12,0,1
10,1,7,15,9,1,5,3,0,0,0,0,15,0,0
16,0,1,8,10,4,1,3,0,0,0,0,9,0,0
5,0,1,9,12,2,4,3,0,0,0,0,14,5,0
6,0,2,7,11,5,5,1,0,0,0,0,12,0,0
6,2,4,12,13,3,5,3,0,0,1,0,12,0,1
6,5,3,15,9,1,2,5,0,0,0,0,31,0,1
7,0,6,11,8,1,3,5,0,0,0,0,9,0,0
9,0,1,12,13,0,5,0,0,0,4,0,7,0,1
12,5,1,15,9,1,8,5,0,0,0,0,15,0,0
4,5,2,8,10,2,4,3,4,0,0,0,12,5,0
8,4,3,9,12,1,5,1,0,0,0,0,11,0,0
6,2,3,8,10,1,4,3,0,0,3,0,25,9,1
3,0,1,11,8,2,8,1,1,0,0,0,12,0,0
0,0,3,15,9,2,7,1,0,0,0,0,7,0,0
6,0,7,15,9,2,2,3,0,0,0,0,7,0,0
14,8,8,12,13,0,14,0,0,0,0,0,12,0,1
10,0,3,8,10,1,8,5,4,0,0,0,12,0,0
1,0,3,15,9,2,3,1,0,0,0,0,4,0,0
0,0,4,11,8,2,6,1,0,0,0,10,4,0,0
4,2,2,9,12,2,4,1,0,0,0,0,12,0,0
3,0,3,9,12,2,5,1,0,0,0,0,4,0,0
16,0,3,11,8,4,8,3,0,0,0,0,12,0,0
1,0,3,15,9,2,8,1,0,0,0,0,2,0,0
12,0,0,8,10,3,2,3,0,0,0,0,9,0,0
6,0,9,9,12,2,7,3,0,0,0,0,12,0,0
2,0,2,9,12,2,8,3,0,0,0,0,11,0,0
9,0,3,11,8,1,1,5,0,0,0,0,12,0,0
4,0,3,15,9,2,2,1,0,0,0,0,12,0,0
6,0,0,11,8,0,2,0,0,0,0,0,12,0,0
2,0,4,8,10,2,2,3,0,0,0,0,9,0,0
0,0,4,1,6,2,3,1,0,0,0,0,1,0,0
5,0,1,11,8,0,7,0,0,0,0,0,17,0,0
14,0,4,11,8,1,8,3,0,0,0,0,12,0,0
10,5,1,9,12,1,5,3,0,0,0,0,12,0,0
15,0,4,7,11,1,0,3,0,0,0,0,12,0,0
7,1,2,15,9,0,2,0,0,0,0,0,15,0,0
13,5,3,11,8,3,2,3,0,0,0,0,10,0,0
4,8,2,11,8,2,14,5,4,0,0,0,12,0,0
14,0,3,15,9,1,2,3,0,0,0,0,6,0,0
3,0,3,9,12,2,2,3,0,0,0,0,6,0,0
8,5,0,15,9,1,0,5,0,0,0,0,2,0,0
7,0,5,15,9,1,2,5,0,0,0,0,9,0,0
2,0,2,15,9,2,5,1,0,0,0,0,2,0,0
5,0,4,11,8,5,11,4,4,0,0,0,19,18,0
7,2,1,15,9,0,3,0,0,0,0,0,12,0,0
8,2,4,15,9,0,4,0,0,0,0,0,14,0,0
1,0,5,15,9,2,8,1,0,0,0,0,10,0,0
3,0,4,15,9,1,8,5,0,0,0,0,12,0,0
7,0,1,9,12,2,5,3,0,0,0,0,12,0,0
1,0,2,11,8,2,1,1,0,0,0,0,12,0,0
11,0,5,4,2,1,3,4,0,0,0,0,10,20,0
9,1,4,14,14,0,5,0,0,0,4,0,12,0,1
27,0,4,11,8,2,8,3,0,0,0,0,12,0,1
10,8,1,15,9,1,14,5,1,0,0,0,12,0,0
5,0,2,11,8,1,2,3,0,0,0,0,7,0,0
7,0,1,15,9,1,4,3,0,0,0,0,12,0,1
15,2,3,0,5,0,10,0,0,0,0,0,12,0,0
1,0,2,15,9,2,3,1,0,0,0,0,6,0,0
8,3,3,15,9,2,8,3,0,0,0,12,12,0,0
21,0,5,11,8,4,11,3,0,0,0,0,7,0,0
3,4,10,9,12,2,8,1,4,0,0,0,12,0,0
14,0,0,9,12,1,4,3,4,0,0,0,14,0,1
3,0,3,3,1,2,11,3,0,0,0,0,12,31,0
13,5,2,5,3,5,2,5,0,0,0,0,14,17,0
0,0,10,1,6,2,3,1,0,0,0,0,4,31,0
6,0,1,8,10,0,5,0,0,0,2,0,12,0,1
2,0,3,9,12,2,5,3,0,0,0,0,11,0,0
1,0,1,15,9,2,8,1,0,0,0,0,12,0,0
12,0,3,15,9,1,4,3,0,0,0,0,12,0,0
4,0,2,15,9,2,8,1,4,0,0,0,12,0,0
17,1,4,4,2,2,3,3,0,0,0,0,0,0,0
0,0,2,11,8,2,3,1,0,0,0,0,12,0,0
13,0,4,11,8,4,2,3,2,0,0,0,12,0,0
0,0,2,0,5,2,3,1,0,0,0,0,4,0,0
18,0,1,11,8,4,8,3,0,0,0,0,12,0,0
11,0,4,11,8,1,2,3,4,0,0,0,4,0,0
18,3,7,15,9,0,8,0,0,0,0,0,12,0,1
13,3,5,10,15,2,5,3,0,0,0,10,22,0,1
10,0,3,12,13,2,5,3,0,0,0,0,17,0,0
9,4,3,11,8,0,8,0,0,0,0,0,12,0,0
4,0,5,15,9,1,8,5,0,0,0,0,12,0,0
0,0,3,15,9,2,2,1,0,0,0,0,4,0,0
1,0,3,15,9,2,8,1,1,0,0,0,12,19,0
0,0,3,11,8,2,3,1,0,0,0,0,7,0,0
1,0,3,15,9,2,8,1,3,0,0,0,6,12,0
3,0,5,11,8,3,6,5,4,0,0,0,12,0,0
7,0,2,11,8,0,8,0,0,0,0,0,12,0,1
6,0,4,11,8,0,2,0,4,0,0,0,12,0,0
9,0,6,11,8,0,5,0,0,0,0,0,12,0,0
9,5,3,12,13,2,4,3,0,0,0,0,10,0,0
3,0,1,11,8,2,3,1,0,0,0,0,17,0,0
6,8,0,9,12,1,14,1,0,0,0,0,12,0,0
11,1,5,15,9,0,2,0,0,0,0,0,16,0,0
1,0,3,11,8,2,2,5,0,0,0,0,12,0,0
9,0,5,11,8,1,8,5,0,0,0,0,12,0,0
3,5,0,9,12,2,5,3,0,0,0,0,6,0,0
6,0,8,9,12,2,4,5,0,0,0,0,12,0,0
7,5,5,11,8,1,8,5,0,0,0,0,3,3,0
4,0,8,0,5,0,2,0,4,0,0,0,9,0,0
6,0,5,14,14,2,5,3,0,0,0,0,12,0,0
16,0,4,11,8,1,8,4,4,0,0,0,10,0,0
15,3,1,14,14,1,5,3,0,0,0,0,15,0,1
6,0,10,11,8,3,6,3,0,0,0,0,12,0,0
13,8,1,11,8,1,14,5,0,0,0,0,11,0,0
13,0,3,11,8,1,2,5,4,0,0,0,6,0,0
3,1,5,9,12,2,8,3,4,0,0,0,6,0,0
14,4,3,12,13,2,5,3,0,0,0,0,14,0,0
7,0,4,11,8,1,2,5,0,0,0,0,9,0,0
12,5,2,15,9,2,5,3,4,0,0,0,7,0,0
2,0,5,11,8,2,1,1,0,0,0,0,12,0,0
7,0,1,11,8,0,9,0,0,0,0,0,12,0,0
4,0,4,11,8,2,8,3,2,0,0,0,2,0,0
9,0,3,11,8,1,4,3,4,0,0,0,12,0,0
11,1,1,12,13,2,5,3,2,0,0,0,19,0,0
5,0,1,15,9,0,8,0,0,0,0,0,12,0,0
1,0,5,15,9,2,12,1,0,0,0,0,4,0,0
0,0,3,1,6,0,3,0,3,0,0,0,6,0,0
1,0,2,15,9,2,8,1,0,0,0,10,7,0,0
3,0,8,15,9,2,3,5,0,0,0,0,7,36,0
10,0,1,9,12,1,4,1,0,0,0,0,15,0,1
3,0,4,11,8,2,4,1,0,0,0,0,12,0,0
6,0,6,15,9,2,8,3,0,0,2,0,22,0,0
2,0,4,15,9,2,2,1,4,0,0,0,12,41,0
4,0,5,15,9,1,4,3,0,0,0,0,12,0,0
4,4,0,15,9,1,8,5,0,0,0,0,12,0,0
4,0,6,7,11,2,11,3,0,0,0,0,15,0,0
10,2,3,11,8,2,5,5,0,0,0,0,10,0,0
4,0,3,11,8,1,8,5,0,0,0,0,12,0,0
1,0,2,15,9,2,8,1,1,0,0,0,9,0,0
4,0,0,11,8,2,2,3,0,0,0,0,11,0,0
6,0,3,9,12,0,4,0,0,0,0,0,12,0,1
2,0,5,15,9,2,7,1,4,0,0,0,6,18,0
11,0,0,12,13,1,3,3,0,0,0,0,1,0,0
13,0,2,5,3,2,7,3,4,0,0,0,12,0,0
2,0,4,11,8,2,8,3,0,0,0,0,12,0,0
1,8,3,1,6,0,14,4,0,0,0,0,12,0,0
3,0,3,1,6,2,3,3,0,0,0,0,11,0,0
5,0,4,11,8,2,8,5,0,0,0,0,10,3,0
7,0,1,15,9,1,4,3,0,0,0,0,12,0,0
5,7,3,11,8,0,14,0,4,0,0,0,12,0,0
6,0,5,8,10,2,0,5,0,0,0,0,19,0,0
4,0,4,15,9,0,8,0,0,0,0,0,20,0,0
21,0,3,9,12,4,2,3,0,0,0,0,2,0,0
9,0,6,11,8,4,3,3,0,0,0,0,12,0,0
1,0,1,15,9,2,3,3,0,0,0,0,15,0,0
13,4,4,15,9,1,12,5,4,0,0,0,12,0,0
7,8,0,11,8,1,14,3,0,0,0,0,12,0,0
13,4,4,10,15,1,5,3,0,0,3,0,12,0,1
6,0,2,9,12,0,8,0,0,0,0,0,10,41,1
12,0,3,6,4,1,2,3,0,0,0,0,12,0,0
6,0,0,15,9,1,5,3,0,0,0,0,9,0,0
14,0,5,15,9,1,0,3,0,0,0,0,12,0,0
8,0,1,11,8,1,2,5,0,0,0,0,7,0,0
11,0,3,12,13,1,5,5,0,0,0,0,15,0,1
3,0,4,15,9,2,3,1,0,0,0,0,6,0,0
5,0,3,9,12,2,5,3,4,0,4,0,19,0,1
6,4,1,9,12,2,5,3,4,0,0,0,15,0,0
4,0,3,11,8,2,6,1,0,0,0,0,12,0,0
22,8,3,11,8,4,14,3,0,0,0,0,4,0,0
15,1,3,9,12,1,2,3,0,0,0,0,6,0,0
2,0,6,11,8,2,8,1,4,0,0,0,12,0,0
14,0,6,14,14,0,5,0,0,0,0,12,15,0,1
9,0,3,11,8,1,8,3,0,0,0,11,12,0,0
9,0,1,11,8,3,2,3,0,0,0,0,12,0,0
25,4,3,11,8,4,4,3,0,0,0,0,10,0,0
2,0,0,15,9,2,2,3,0,0,0,0,12,0,0
1,0,6,11,8,2,2,3,0,0,0,0,12,0,0
6,4,7,8,10,2,1,1,0,0,0,0,12,0,0
3,0,1,9,12,2,5,1,0,0,0,0,15,0,0
7,0,3,12,13,2,5,3,0,0,0,0,12,0,0
12,0,5,15,9,3,2,3,0,0,0,0,7,38,0
1,0,5,15,9,2,8,1,0,0,0,0,2,0,0
7,4,6,15,9,1,8,5,0,0,0,0,20,0,0
12,0,3,6,4,5,2,3,4,0,0,0,4,18,0
10,5,1,12,13,2,4,3,0,0,0,0,15,0,1
11,4,4,7,11,2,4,3,4,0,0,0,12,0,0
4,0,4,6,4,0,7,0,0,0,0,0,12,0,0
3,0,10,0,5,0,6,0,0,0,0,0,12,0,0
17,0,4,11,8,4,2,5,0,0,0,0,7,0,0
3,0,4,9,12,2,3,1,0,0,0,0,12,0,0
2,0,0,9,12,2,5,3,0,0,0,0,12,0,0
4,0,0,7,11,2,3,3,0,0,0,0,12,41,0
6,0,11,11,8,2,11,5,0,0,0,0,12,20,0
9,4,5,15,9,1,0,3,0,0,1,0,12,0,0
11,0,1,11,8,2,3,3,0,0,0,0,12,0,0
9,0,3,12,13,2,5,3,0,0,0,0,12,0,0
10,0,4,15,9,0,8,0,3,0,0,0,9,20,1
8,1,5,0,5,5,2,3,0,0,0,11,4,0,0
4,0,4,9,12,2,12,1,0,0,0,0,12,0,0
1,8,6,11,8,2,14,3,0,0,0,0,12,0,0
11,0,3,12,13,0,5,0,0,0,0,0,0,0,1
15,0,7,15,9,0,2,0,0,0,0,0,9,0,0
4,0,1,11,8,0,2,0,0,0,0,0,12,0,0
3,4,2,9,12,2,5,1,0,0,0,0,15,0,0
6,0,3,15,9,2,0,3,0,0,0,0,6,0,0
9,8,1,12,13,1,14,1,0,0,0,0,17,0,0
8,0,3,15,9,0,3,0,0,0,0,0,12,0,1
7,0,1,11,8,1,8,3,0,0,0,0,12,0,0
8,8,0,15,9,1,14,3,0,0,0,0,7,0,0
18,8,2,11,8,4,14,3,4,0,0,0,12,0,0
0,0,3,2,7,2,3,1,0,0,0,0,6,0,0
13,0,5,9,12,1,3,3,0,0,4,0,13,0,1
10,0,4,12,13,4,5,5,4,0,0,0,11,0,0
0,0,4,1,6,2,8,1,0,0,0,0,6,0,0
8,0,0,7,11,1,5,5,0,0,0,8,12,0,0
16,4,3,12,13,2,5,5,0,0,0,0,7,0,0
2,0,4,15,9,2,8,5,4,0,0,0,12,37,0
5,0,7,6,4,1,2,5,0,0,0,0,11,0,0
11,0,6,5,3,0,3,0,0,0,0,0,9,0,0
4,0,3,11,8,1,7,5,0,0,0,0,12,0,0
11,0,6,10,15,1,5,5,0,0,8,0,20,0,1
11,0,4,9,12,1,8,3,0,0,0,0,12,0,0
9,3,0,7,11,2,8,3,0,0,0,0,12,0,0
6,0,3,12,13,2,4,3,0,0,0,0,15,0,0
16,0,2,11,8,4,7,3,0,0,0,0,12,0,0
5,0,5,8,10,2,8,3,0,0,0,0,12,0,0
1,0,14,11,8,2,8,5,4,0,0,0,12,0,0
1,8,4,15,9,2,14,1,0,0,0,0,12,0,0
11,4,7,11,8,1,2,3,0,0,0,0,12,0,0
17,8,4,1,6,1,14,3,4,0,0,0,12,0,0
20,8,3,11,8,4,14,3,0,0,0,0,12,0,0
12,4,1,12,13,3,8,5,4,0,0,0,12,0,0
6,0,2,12,13,1,5,1,0,0,0,0,19,0,1
0,8,2,1,6,2,14,1,0,0,0,0,9,0,0
11,0,2,11,8,1,8,5,0,0,0,0,15,0,0
10,4,8,12,13,0,5,0,0,0,0,0,5,0,0
4,0,5,8,10,0,5,0,0,0,0,0,11,0,1
12,4,5,12,13,3,5,5,0,0,0,0,15,0,0
12,5,3,8,10,1,5,5,0,0,0,0,17,0,1
11,8,1,15,9,1,14,3,2,0,0,0,10,0,0
0,8,0,0,5,2,14,3,0,0,0,0,9,0,0
5,0,4,11,8,2,4,1,4,0,0,0,10,18,0
0,0,3,11,8,2,7,3,0,0,0,0,9,0,0
4,0,7,12,13,2,5,3,0,0,0,0,12,0,1
2,0,1,8,10,2,2,3,0,0,0,11,12,0,0
17,0,0,11,8,4,2,3,0,0,0,0,10,0,0
9,5,1,9,12,0,5,0,0,0,0,0,12,0,1
1,0,2,6,4,2,6,3,0,0,0,0,12,36,0
1,0,7,11,8,2,8,3,0,0,0,0,9,0,0
2,0,4,15,9,2,8,1,0,0,0,0,12,0,0
8,0,7,15,9,0,8,1,4,0,0,0,15,0,1
3,0,7,15,9,0,8,0,0,0,0,0,13,0,0
8,0,6,4,2,3,3,5,4,0,0,0,9,3,0
9,0,3,8,10,1,0,3,0,0,0,0,9,0,0
8,0,6,15,9,2,3,1,0,0,0,0,15,0,0
3,0,1,9,12,2,5,3,0,0,0,0,15,0,0
10,4,0,15,9,1,8,5,0,0,0,0,6,0,0
5,4,4,11,8,2,8,1,0,0,0,0,12,0,0
1,2,3,11,8,2,7,1,0,0,0,0,9,0,0
4,0,8,0,5,3,3,5,0,0,0,0,12,0,0
4,3,3,11,8,3,4,5,4,0,0,0,12,0,0
3,0,5,15,9,0,7,0,0,0,2,0,15,0,1
10,0,3,11,8,3,10,5,0,0,0,0,13,0,0
13,0,3,11,8,4,3,3,0,0,0,0,10,0,0
16,0,2,1,6,4,8,3,0,0,0,0,14,0,0
3,0,5,9,12,2,2,3,0,0,0,0,11,0,0
5,0,1,7,11,0,10,0,0,0,0,9,11,0,1
10,0,10,15,9,1,9,3,0,0,0,0,12,0,0
13,0,2,1,6,1,2,5,4,0,0,0,9,0,0
1,8,2,15,9,2,14,1,1,0,0,10,12,27,0
4,0,4,9,12,0,4,0,0,0,0,0,15,0,1
13,0,0,2,7,2,2,3,3,0,0,0,10,0,0
7,8,9,11,8,2,14,5,4,0,0,0,12,0,0
6,0,8,9,12,0,8,0,0,0,0,0,0,0,0
0,0,4,1,6,2,3,1,0,0,0,0,7,0,0
1,0,1,15,9,2,8,1,0,0,0,0,6,0,0
16,0,5,11,8,1,3,3,0,0,0,0,11,0,0
6,8,7,15,9,0,14,0,0,0,1,0,12,0,1
6,0,4,11,8,2,8,1,0,0,0,0,12,0,0
5,0,2,15,9,0,8,0,0,0,0,0,12,0,1
13,0,4,14,14,0,5,0,0,0,0,0,9,0,1
7,0,2,11,8,4,2,1,0,0,0,0,12,0,0
7,0,4,9,12,1,5,5,4,0,0,1,12,0,0
12,0,3,11,8,2,2,5,4,0,0,0,10,28,0
16,0,5,12,13,1,5,3,0,0,0,0,15,0,0
15,0,1,15,9,4,0,3,0,0,0,0,4,0,0
1,0,2,15,9,2,5,5,0,0,0,0,7,0,0
7,0,1,9,12,0,5,0,0,0,0,0,10,0,1
4,0,3,9,12,2,8,3,0,0,0,0,12,0,0
1,0,5,1,6,2,3,1,0,0,0,0,11,0,0
3,0,1,7,11,2,2,1,4,0,0,0,4,0,0
14,0,0,1,6,0,2,0,0,0,0,0,13,0,0
5,0,2,11,8,0,10,0,0,0,1,0,10,0,1
3,0,10,3,1,2,9,1,0,0,0,0,12,20,0
3,0,1,15,9,1,8,3,0,0,0,0,12,0,0
3,5,3,9,12,2,8,3,0,0,0,0,20,0,0
8,0,2,9,12,1,3,3,0,0,0,0,22,0,1
1,0,5,15,9,2,2,3,0,0,0,0,9,0,0
5,0,3,15,9,1,4,3,0,0,0,0,12,24,0
4,0,1,7,11,2,3,3,0,0,0,0,19,0,0
1,0,1,15,9,2,3,3,0,0,0,0,7,0,0
7,0,6,15,9,2,8,3,0,0,0,0,12,0,0
5,0,1,8,10,0,5,0,0,0,0,0,11,0,1
21,0,5,5,3,4,2,3,0,0,0,0,31,41,0
19,0,1,11,8,4,3,3,0,0,0,0,7,0,0
12,0,3,15,9,2,8,3,0,0,0,0,12,0,0
7,0,4,15,9,2,8,3,0,0,0,0,12,0,0
15,4,0,11,8,4,10,3,0,0,0,0,12,0,0
12,0,4,9,12,1,3,4,0,0,0,0,10,0,0
12,0,3,11,8,1,2,3,0,0,0,0,6,0,0
4,0,2,9,12,0,4,0,0,0,4,0,8,0,1
4,8,2,15,9,1,14,1,0,0,0,0,6,41,0
7,0,3,15,9,3,2,4,4,0,0,0,12,0,0
1,0,0,15,9,2,3,1,0,0,0,0,6,0,0
3,0,4,15,9,2,0,3,4,0,0,0,15,0,0
4,4,3,9,12,2,0,3,0,0,0,0,13,0,0
20,0,4,5,3,4,2,3,0,0,0,0,10,0,0
0,8,0,1,6,2,14,1,0,0,0,0,14,0,0
6,0,6,11,8,3,2,5,0,0,0,0,12,11,0
11,3,3,15,9,3,8,5,0,0,0,0,12,0,0
10,0,2,11,8,2,3,3,4,0,0,0,13,0,0
11,5,3,11,8,1,8,5,0,0,0,0,12,0,0
14,0,2,15,9,0,3,0,0,0,0,0,12,0,1
5,0,3,11,8,0,8,0,0,0,0,0,12,41,1
0,8,3,2,7,2,14,1,4,0,0,0,4,0,0
9,0,5,9,12,2,0,3,1,0,0,14,15,15,0
1,0,0,15,9,2,2,1,0,0,0,0,5,0,0
1,0,4,15,9,2,2,1,0,0,0,0,10,0,0
3,8,4,6,4,2,14,1,0,0,0,0,9,0,0
6,0,3,15,9,3,8,5,0,0,0,0,12,0,0
4,0,2,8,10,2,8,1,0,0,0,0,12,0,0
0,8,4,11,8,2,14,1,0,0,0,0,14,0,0
15,0,3,15,9,1,8,5,4,0,0,0,12,0,0
12,0,4,11,8,1,4,5,0,0,0,0,11,0,0
2,0,2,11,8,2,2,5,0,0,0,0,10,0,0
10,3,2,9,12,3,4,5,4,0,0,0,19,0,0
1,8,4,15,9,2,14,1,0,0,0,0,7,0,0
4,0,3,11,8,2,8,3,0,0,0,0,12,0,0
12,0,0,9,12,2,4,3,0,0,0,0,17,0,1
7,8,7,6,4,0,14,0,0,0,0,0,10,0,0
0,0,1,1,6,2,3,1,4,0,0,0,6,0,0
1,8,2,15,9,2,14,1,0,0,0,0,0,0,0
